0,1,2,3,4,5
-0.8247942052799435,-1.331474870688015,-1.535697447192046,0.21140060610137235,1.1926671661494843,2.3238811995786595
4.77065171530062,-1.9664579937541358,1.7352804365002406,1.9105000827276277,-0.6319105690510382,-0.9145744598314038
-2.2705392258042023,-0.7449947968435789,0.020095288058538253,1.071683899801956,0.2324005752404715,1.4177051954088586
1.4621164380417218,0.6143738447571008,-1.4529619560490372,0.20155340640201394,0.7938956956297232,-0.38577559767460773
-1.1618284654326525,0.20989688935608183,0.08790555775016873,-2.0398407879477056,0.4286415561789111,-0.9626150877163266
1.4697491227663029,0.3669012358089971,-0.7054640543132953,-0.9510965154444311,-0.4236886285283266,1.1475431952849307
0.4186684667776149,-0.8138352350685838,0.8304026379071524,-0.7002195863828937,-1.1906425483330896,1.392691705227235
1.37089302172614,-3.196061424852636,2.0033544492368334,-2.1632928700078993,1.8815170348947017,-0.730166215912989
-0.6568974596425661,2.39760591607841,1.282615888958215,0.45993120633271595,-0.03930339295474535,0.25311018903273547
0.7977427760173735,0.6271597196357268,-0.5149087887469526,0.0567386673534474,-0.725355390147567,0.17737950057775193
0.2789398285977826,-0.8769206648625208,-0.4352691980884062,1.3400894317937169,-0.46089825739416806,-0.10830429995623031
0.009587867085436654,0.8283675867267807,-0.6994524289180005,-0.6481310432402546,0.08197013424723348,0.5981021107590284
1.4932056833121217,1.138113758931349,-0.3576950585727466,-0.674146476977181,-0.5391490819113384,0.9316579272707609
-3.7794135180902004,2.2678288918603107,0.6612506660615294,0.13433839352056243,-1.5231526902230437,0.0357466745873746
1.2048574275348334,-0.8774211835483623,-0.44647597556323654,0.5096117672345136,-1.1205848119895039,-0.4444896286950725
-1.4984467384950417,0.5378216461808629,-0.09756353817399138,-0.1402633004041546,-0.1483740916474073,-0.44810009620276664
1.2614633927107552,1.8301572795758916,-0.20383467777448921,-1.4528254530304288,0.7714183029799906,-0.06376357337802689
-0.13253763948480113,1.0030911076224227,-0.2557272513477263,0.5684038526454838,-0.1988119882749463,-0.7447138341146307
0.06922105463266774,0.5058427197971663,-1.0575968715254884,-0.1521543985914517,0.5982781687535814,-1.6612146147336806
1.7785617473738289,-0.19453592871785055,-0.059330460612396926,-0.3027820484253929,-0.43477884743763806,1.0176301359227973
0.5935596071051111,2.0787836578911207,-0.8551939643789677,0.06652611450741425,0.0014421782805254747,-0.6354078436732872
-0.756630761184934,-0.3577443302980235,-0.33038975562113543,1.1990023928686442,1.191533208324857,-0.007156330243773278
0.5662855516491283,-0.46279993525694274,-0.3876431828237852,0.36811721016619825,-0.8179598807073385,0.24723245311739186
-0.8078394588221537,0.6029037156509375,-0.043715098358441486,0.09181659034390957,-0.06444404603712046,-0.21905827506011172
2.0052886740930487,0.319614864697327,0.7439657859786232,1.2040702209838845,-0.36794377552552543,0.1914618744973564
-1.2982454430539094,-0.06422191279104818,-0.12575310343976864,-1.5169500606461928,-1.2133387295135292,0.7014976829671741
-1.5242939947251621,-2.260474678947546,-1.7822733312428207,1.209372711471221,0.5937643575237989,0.03321893650720908
0.7618564594088519,1.4301423325801732,-0.9986399702551277,-0.6449097386419819,1.315631258415984,0.6438036772890843
-0.3243112796055515,0.42701310296782746,1.239390146680747,1.509897426723289,0.4694605823153422,1.8717297644980755
0.691634876182009,-0.19950983430156463,-0.8657110318859821,-0.14921175223285585,-0.3665544701710661,0.16464878213405676
-1.6156378291856919,0.5706185298505174,0.13234300762562107,0.7784094461062785,-1.2859692816204442,0.053784693239770406
-0.30905366223841235,0.34480278316373125,-0.9290546563090691,0.5675192985725152,1.9378082396466665,-0.3716068366191707
0.04316150172766117,1.3616819367994777,0.4577162949827064,0.5365430176509878,0.014285664213266509,-0.37621946616847923
2.0625258011269407,-0.047295982626854596,-0.8186063258617948,-0.37608156363300327,-0.9741489470439193,-0.2106516781910972
-1.3447764482124485,-0.31662732181260944,-0.6437150971314031,-0.3903464108918989,-0.07230928422468405,-0.06061912619209502
0.8844943948098599,0.5674499283824926,0.5920687519215848,0.34399816038291836,-0.42253660824705386,-1.597917779523463
-1.8736653978643685,-1.2060386080659546,0.4295534015507376,0.5249787284903187,0.509013363155779,-0.3943294104972433
2.3256866123645237,-0.38940347450029544,3.1300554693784783,-0.7168913316330604,-0.48843723788510596,0.6673938107986843
-1.870114775921447,0.7188980846771764,3.178165352889747,1.3166719137470295,2.065090234770139,0.0678689828423497
-1.2791307265308383,-1.0656716191001445,0.90923441575143,-2.9330429044299926,0.2876254223001698,0.26852969476966626
-0.6121407577453118,-0.5951978648941493,1.0223974600990755,0.11610235886402662,-1.02320609585925,-0.2433354571506336
2.045963875736888,1.8898563963330675,-0.37183638240738415,-0.12516123618724057,0.3371187645904015,-0.8926762380789464
-0.5050666485569916,-0.19635813459589554,-0.741374713731912,-0.3901280336786893,-0.12504101023864786,-0.8653864697738288
-1.3865385004720199,-3.104393999759011,-1.2346921291207933,-0.49116920227074046,-0.4622670335016419,-0.6599042517786674
2.7667770771323554,0.6911397534492634,-0.7993486527563384,-0.4462140886624699,1.617210294146072,0.9062310994573451
-0.013578408984493393,-1.342428564260887,-0.9927604549144025,-0.19599328775924474,-1.0310271085115914,-0.26555936588903745
-0.9855852502644664,-0.3927080851572966,-0.19348429182814567,0.7531681095740569,0.7327248199595642,-1.088908525323891
-2.6629591685076477,0.2940430674374049,1.4478552183182454,-1.4023505429653706,-0.38608489705007454,-0.7064327000816899
-1.1104550665220048,-0.5220789672014516,0.4670944901489928,1.3097456349928014,0.31591798417745304,-0.034681082741207424
-0.5284121425862304,-1.0994533383062053,-0.4345748708535414,0.6430119847256581,-0.8314963018643118,-0.019281040565982552
